date,ret_eom,permno,shrcd,exchcd,mspread,year,month,size_port,rf,stock_exret,stock_ticker,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20120531,20120531,86288,11,3,0.00570759,2012,5,B,0.0001,0.0136193035,CSGP,22160N10,COSTAR GRP INC,0.03,0.03,0.0,0.039,72.88999939,2019.0529831,0.0,0.3305153946,-0.285566388,0.055611819,0.21845783,0.1222168738,0.1751192045,0.0152918765,-0.235847677,0.3933620178,-0.072195314,0.0181670503,-0.005095521,0.0127694507,0.7537552769,0.1126049677,-0.738257959,,,0.1850509349,3.1064004376,0.0,-0.005972492,-0.00026847,0.0069283496,0.0088919439,-0.001963594,-0.010399009,0.0607702633,-0.071169272,0.0,-0.006240962,-0.002993379,0.3582522194,0.1429740444,0.2259119236,0.1036399126,0.0740984591,0.0222337855,0.326067656,0.3271433852,0.3271433852,0.0,-0.01430415,-0.752524563,-0.020545111,-1.080854258,0.1951515758,0.2631449934,0.4158611296,2.2806073454,0.0795946579,0.7117640574,0.0207452445,0.0861178092,3.0,-0.128257151,-0.064483405,-0.047180806,0.4238429439,0.1371315631,0.0079668765,0.0067681984,-0.002044339,-0.002035281,0.0646875952,,0.0258362159,0.0015837489,-0.019903278,2.0829221636,1.4712290926,-0.442652473,0.1566730657,0.3961942281,0.127546011,0.1817590436,1.539915393,0.0333123658,0.089335763,-0.056006817,1.1696934207,0.0590156118,0.780898967,0.3896767778,1.3928301732,7.0,-3.700535064,10.486231156,141.83177141,-10.05155339,0.5661782139,0.0187944145,0.3818795279,0.3264783072,0.0,-0.271808122,0.1246812254,0.0072588486,0.0127213105,0.0052856463,0.0011426149,-0.124929361,0.0099239595,0.0750766201,0.0332213806,0.4158336044,17.92930216,1.231684866,-0.091672121,-0.029249249,0.3744966914,0.5626072915,0.01365719,2.43406438,-0.04153543,1.65241085,0.01281852,1.57773479,0.01320718,1.73235399,0.02185579,0.04840823,0.01531435,1.33708023,0.00267733,11160469.6204934,0.56589331,0.00680212,0.53552488,0.00410752,0.00397389,0.0014146,0.01527958,0.99617331,1.09976039,0.0063675,0.64627038,0.9864885961,0.9441632508,196,0.1152796533,-0.153188731,-0.993897555,1.4750995009
20120531,20120531,87055,11,3,0.00260779,2012,5,B,0.0001,-0.017280776,COST,22160K10,COSTCO WHOLESALE,0.87,0.87,0.02,0.88,88.180000305,38267.739272,0.0109198497,-0.006608524,0.0181816539,-0.028854655,0.1067609772,0.096809718,0.1704591604,0.1355536354,0.0213954719,0.5792969595,0.0226233639,0.0073802126,0.0122104044,0.0114593521,0.0752985447,0.1429286734,0.266221374,0.1117921775,-0.042706131,0.249567358,-0.136351093,0.0273532353,-0.002017862,0.0018211684,0.0287101843,0.0321025568,-0.003392373,0.018783031,0.0080345665,0.0107484645,0.0034637909,-0.001642622,0.0051064134,0.0253535209,0.0270962937,0.4377946008,0.1790815598,0.2702158032,0.1234360568,0.281264211,-0.019532924,-0.019890016,0.0003570918,-0.059705756,-1.137414966,-0.061348379,-1.168707483,0.3377491072,3.1410155692,3.3786889189,10.380172806,0.0,0.2112198257,0.0224796811,0.1093247588,7.0,0.007909995,0.0674269477,0.0068088886,0.117003367,0.1241748532,0.0258293648,0.0119576996,-0.002347281,-0.001143287,0.0,0.0342051462,0.1285990777,-0.031140086,0.0443557654,0.2230484527,-1.394637153,-0.137736924,0.1283646277,0.4707598971,0.2873470846,0.1925661406,1.6544217687,0.1121982574,0.1193758035,0.0066420619,2.3514988664,0.0136788075,0.7373604128,0.2017793646,0.7383557962,5.0,-5.381889297,5.5271046701,12691.2464,-0.785573569,-0.298470166,0.004929826,0.7317913347,0.3112020785,0.0591621048,-0.095406733,2.3859261544,0.0384135574,0.0821057125,0.0474289842,0.0273337286,0.0223948427,0.0,0.2540967227,0.0965717763,0.383188221,17.476552605,0.6459877348,-0.128852274,-0.216369853,0.5863912245,0.7695157031,0.00586721,-0.41050367,-0.13851436,0.98339178,0.00579024,0.00428842,0.00539766,0.15492159,0.00929454,0.01145367,0.00913486,-0.10755111,0.00475467,202714647.474967,0.33920764,0.0054823,0.34302023,0.00507415,0.00509922,3.777e-05,0.00936931,0.96014813,0.70671457,0.003469,0.62066141,0.5367285283,0.7087386181,318,1.2078399712,0.7279935743,-0.05919766,1.5796377534
20120629,20120630,10104,11,3,0.00630694,2012,6,B,0.0,0.1220249906,ORCL,68389X10,ORACLE CORP,0.78,0.78,0.01,0.82,26.469999313,129835.34663,0.0092938051,-0.032162589,0.0406439712,-0.099659875,0.0070073648,-0.05828842,0.0536769861,-0.13399348,-0.038737172,0.798425442,-0.038281746,-0.014859843,-0.00482448,0.0173555747,0.0842764303,0.1472509611,0.3550135501,-0.076271186,0.3150026695,0.5601462212,0.0288065844,-0.00024688,,0.0452749966,-0.00559594,-0.00012344,-0.0054725,-0.00126183,0.0070772185,-0.008339048,-0.030955973,0.0762309697,0.0098751886,0.0981758332,0.3696054926,0.3974900562,0.3371691126,0.3716364504,0.2231870229,0.5211078247,-0.096502537,-0.018900014,-0.077602524,-0.051748731,-0.403270628,0.0244822384,0.190786661,0.3871481046,0.2790152242,0.5237704509,1.4099028157,0.1212129468,0.4253463174,0.2912938106,0.0281690141,7.0,-0.014975536,0.0079736269,-0.008019807,1.1739130435,0.0244698206,0.053604617,0.0296781706,-0.004044435,0.0010060382,0.1514579619,-0.518036062,0.145758992,0.0009890665,0.0060155252,-1.539448566,-0.294990332,-0.029158163,0.3094745922,0.4309890992,0.4481617859,0.3655845218,1.3362548097,0.1800713208,0.2854203813,0.0454402068,1.7392652672,0.1930963204,0.5045886449,0.6279685849,0.5837856729,7.0,-5.396321426,5.257729323,93509.586765,-32.8675015,0.238504249,0.0142156244,0.5615574024,0.3228704747,0.1138210848,-0.125035288,0.2826965149,0.0720605,0.1011203832,0.0972693517,0.0278660634,0.0195786438,0.0342664776,0.2291610159,0.1440211801,0.1906458537,16.558708122,1.0917324239,-0.21613501,-0.418825939,0.6770479626,0.716711051,0.01177021,-1.08712696,0.11883364,1.50464477,0.01163049,-0.77911761,0.01081513,-0.30348104,0.01340157,0.0253807,0.01479078,-0.11875437,0.00453575,917851266.608472,0.4978118,0.00647179,0.5352994,0.00430279,0.00460409,1.24e-05,0.01315498,0.77647402,1.11170731,0.00600777,0.7236676,1.041607669,0.6122679288,329,1.33507364,1.5932179031,0.1131241628,0.9289185247
20120629,20120630,86288,11,3,0.00477854,2012,6,B,0.0,0.0989308134,CSGP,22160N10,COSTAR GRP INC,0.03,0.03,0.0,0.039,73.88999939,2046.7529831,0.0,0.3305153946,-0.285566391,0.0137193035,0.2152384117,0.095431294,0.424189109,0.1551505619,-0.024881143,0.1629192876,-0.060538825,0.0249177892,-0.001904688,0.0083009046,0.7537552769,0.1126049677,-0.738257959,,,0.1850509349,3.1064004376,0.0,-0.005972492,-0.00026847,0.0069283496,0.0088919439,-0.001963594,-0.010399009,0.0607702633,-0.071169272,0.0,-0.006240962,-0.002993379,0.3582522194,0.1429740444,0.2259119236,0.1036399126,0.0740984591,0.0222337855,0.326067656,0.3271433852,0.3271433852,0.0,-0.01430415,-0.752524563,-0.020545111,-1.080854258,0.1951515758,0.2631449934,0.4158611296,2.2806073454,0.0795946579,0.7117640574,0.0207452445,0.0861178092,3.0,-0.128257151,-0.064483405,-0.047180806,0.4238429439,0.1371315631,0.0079668765,0.0067681984,-0.002044339,-0.002035281,0.0646875952,,0.0258362159,0.0015837489,-0.019903278,2.0829221636,1.4712290926,-0.442652473,0.1566730657,0.3961942281,0.127546011,0.1817590436,1.539915393,0.0333123658,0.089335763,-0.056006817,1.1696934207,0.0590156118,0.780898967,0.3896767778,1.3928301732,7.0,-3.700535064,10.486231156,141.83177141,-10.05155339,0.5661782139,0.0187944145,0.3767113112,0.3220598702,0.0,-0.268129571,0.1229938356,0.0071606101,0.012549145,0.0052141123,0.0011271512,-0.123238614,0.0097896523,0.0736883152,0.0326070561,0.446852182,17.9483038,1.1947171302,-0.001888137,-0.069055634,0.3748514804,0.6048614836,0.00946148,-0.27228356,0.44042278,0.82429253,0.0098594,-0.16081825,0.01003916,0.04706921,0.0168577,0.02382351,0.01183172,0.30897161,0.00328975,12647522.8515641,0.59381508,0.00738453,0.55179157,0.00368393,0.00432092,0.0011059,0.01488883,1.0,1.09740132,0.00570759,0.64780265,0.9702994611,0.7400927871,197,0.1193798764,-0.146945032,-1.006648656,1.4848797364
20120629,20120630,87055,11,3,0.00342389,2012,6,B,0.0,0.099664323,COST,22160K10,COSTCO WHOLESALE,1.3,1.29,0.04,1.39,86.38999939,37350.284286,0.0115580855,-0.01248935,0.0243918082,-0.017180776,0.0246340084,0.0366460651,0.129038788,0.0783907994,0.0124198496,0.5320867521,-0.015034013,0.0071850523,-0.023856679,0.0140220087,0.0752985447,0.1429286734,0.266221374,0.1117921775,-0.042706131,0.249567358,-0.136351093,0.0273532353,-0.002017862,0.0018211684,0.0287101843,0.0321025568,-0.003392373,0.018783031,0.0080345665,0.0107484645,0.0034637909,-0.001642622,0.0051064134,0.0253535209,0.0270962937,0.4377946008,0.1790815598,0.2702158032,0.1234360568,0.281264211,-0.019532924,-0.019890016,0.0003570918,-0.059705756,-1.137414966,-0.061348379,-1.168707483,0.3377491072,3.1410155692,3.3786889189,10.380172806,0.0,0.2112198257,0.0224796811,0.1093247588,7.0,0.007909995,0.0674269477,0.0068088886,0.117003367,0.1241748532,0.0258293648,0.0119576996,-0.002347281,-0.001143287,0.0,0.0342051462,0.1285990777,-0.031140086,0.0443557654,0.2230484527,-1.394637153,-0.137736924,0.1283646277,0.4707598971,0.2873470846,0.1925661406,1.6544217687,0.1121982574,0.1193758035,0.0066420619,2.3514988664,0.0136788075,0.7373604128,0.2017793646,0.7383557962,5.0,-5.381889297,5.5271046701,12691.2464,-0.785573569,-0.298470166,0.004929826,0.7497667162,0.3188463014,0.0606153352,-0.09775026,2.4445329332,0.0393571302,0.084122519,0.0485940076,0.0280051416,0.0229449391,0.0,0.2610144454,0.0992009199,0.3773735412,17.430943508,0.6380189895,-0.275844368,-0.56723414,0.5976955152,0.7457372396,0.00898489,-0.87314334,-0.1308016,0.84830456,0.00881171,-0.22998677,0.00873954,-0.46230256,0.01459426,0.02556813,0.01171525,-0.00505715,0.00420758,210119302.288298,0.339792,0.00567341,0.34522498,0.00486056,0.00501835,3.549e-05,0.00951522,0.9406577,0.7193454,0.00260779,0.62074543,0.5409339447,1.1012912905,319,1.2005757879,0.7198915925,-0.072462021,1.5821729485
20120731,20120731,10104,11,3,0.00466591,2012,7,B,0.0,0.0188552178,ORCL,68389X10,ORACLE CORP,0.53,0.53,0.01,0.53,29.700000763,145010.43193,0.0083212248,-0.036128409,0.0447499996,0.1220249906,-0.090397124,0.0362742411,-0.073448107,-0.18926316,-0.043785353,0.7006206446,-0.068975993,0.0025038823,0.0336748161,0.0125986022,0.0989418615,0.0765020959,0.1541950113,-0.376811594,0.3149136857,0.5649597969,-0.055658627,-0.001398583,,0.046664246,-0.004141956,0.0047067683,-0.008848724,0.0217318218,0.0015196138,0.020212208,0.0003361977,0.0463280483,0.0053253722,0.0794233536,0.3752028123,0.3952878525,0.3347319159,0.3715625219,0.2271359597,0.4902653616,-0.059332177,-0.040437864,-0.018894313,-0.050093463,-0.382522078,-0.003765415,-0.028753337,0.4182455,0.272737053,0.5207460553,1.3066676089,0.1207950243,0.399967725,0.2912938106,0.0281690141,8.0,0.0124878078,0.0079736269,0.0188978152,1.5577889447,0.031496063,0.0595658397,0.0342477026,-0.001276459,0.0027946146,0.153335754,0.6816043736,0.1541726628,0.0142757658,0.0054922591,-1.452558633,-0.184331691,-0.058943518,0.3128011113,0.4343983685,0.4309248789,0.3678509148,1.320702403,0.1810492059,0.284638453,0.0340329791,1.7344482541,0.1931143299,0.5045886449,0.5714299528,0.5669538616,7.0,-5.459372456,4.9477493028,95595.821338,-32.8858479,0.2207235598,0.0160502566,0.5127975899,0.2956545914,0.1019030135,-0.103199472,0.2550161358,0.0671537894,0.0928415964,0.0893315041,0.0350388585,0.0291013546,0.0308046803,0.2176239456,0.1284089703,0.1943389528,16.757326366,1.1087170966,-0.211064413,-0.115279966,0.6683661486,0.7242528276,0.0122244,-0.39530295,0.44699364,0.84586931,0.01245573,0.06633296,0.01243716,-0.95561779,0.03296231,0.05431312,0.02001267,0.59739232,0.0047367,890014843.473437,0.35372175,0.00632764,0.35550593,0.00449814,0.00455216,1.209e-05,0.01331804,0.87122325,1.10851442,0.00630694,0.72219715,1.0318691024,1.498096741,330,1.2709221147,1.5957438382,-0.103812945,0.9190568503
20120731,20120731,86288,11,3,0.00554068,2012,7,B,0.0,0.016379334,CSGP,22160N10,COSTAR GRP INC,0.03,0.03,0.0,0.039,81.199996948,2290.3271139,0.0,0.1145532857,-0.10845369,0.0989308134,0.070094078,0.107298001,0.4217817457,0.2464574948,0.1224696657,0.1210287003,-0.008771937,0.0347089484,0.0344289364,0.0041999893,0.7537552769,0.1126049677,-0.738257959,,,0.1850509349,3.1064004376,0.0,-0.005972492,-0.00026847,0.0069283496,0.0088919439,-0.001963594,-0.010399009,0.0607702633,-0.071169272,0.0,-0.006240962,-0.002993379,0.3582522194,0.1429740444,0.2259119236,0.1036399126,0.0740984591,0.0222337855,0.326067656,0.3271433852,0.3271433852,0.0,-0.01430415,-0.752524563,-0.020545111,-1.080854258,0.1951515758,0.2631449934,0.4158611296,2.2806073454,0.0795946579,0.7117640574,0.0207452445,0.0861178092,3.0,-0.128257151,-0.064483405,-0.047180806,0.4238429439,0.1371315631,0.0079668765,0.0067681984,-0.002044339,-0.002035281,0.0646875952,,0.0258362159,0.0015837489,-0.019903278,2.0829221636,1.4712290926,-0.442652473,0.1566730657,0.3961942281,0.127546011,0.1817590436,1.539915393,0.0333123658,0.089335763,-0.056006817,1.1696934207,0.0590156118,0.780898967,0.3896767778,1.3928301732,7.0,-3.700535064,10.486231156,141.83177141,-10.05155339,0.5661782139,0.0187944145,0.3366484182,0.2878091064,0.0,-0.239614244,0.1099135571,0.0063990859,0.0112145553,0.0046595964,0.0010072797,-0.110132303,0.008748532,0.0633821215,0.0280465687,0.3933181286,18.095600386,1.2018190089,0.1206207463,0.0173802602,0.3928604485,0.6297556931,0.00974727,-0.63429993,0.25459022,1.1710448,0.00997094,-0.86522267,0.01013017,-0.95933148,0.02256229,0.03730436,0.01526173,-0.21274561,0.00401497,13892874.5737255,0.536303,0.00777513,0.50863272,0.00362985,0.00439673,0.00095831,0.01498468,1.0,1.05956484,0.00477854,0.64947404,0.9571829591,0.9941251547,198,0.1184935635,-0.156973637,-1.015059911,1.4936994668
20120731,20120731,87055,11,3,0.00336456,2012,7,B,0.0,0.0124210557,COST,22160K10,COSTCO WHOLESALE,1.3,1.3,0.03,1.39,95.0,41072.775,0.0105105578,-0.01248935,0.02439181,0.099664323,-0.045539686,0.0430471328,0.0611373452,0.0760404145,0.0561471634,0.4561900758,-0.036804505,0.0195913094,0.0083844746,0.009924257,0.0698009022,0.1387117619,0.2690541781,0.131712094,-0.03838043,0.2802460108,-0.07298779,0.0293337211,-0.002017862,-0.022827233,0.0296608629,0.0277707099,0.001890153,0.0208280324,0.0073061684,0.013521864,0.0049071281,-0.027734361,0.0043255425,0.0235905638,0.0270032978,0.4529824434,0.1775653375,0.2680673643,0.1239372139,0.2707751772,-0.024717386,-0.024681037,-3.6349e-05,-0.053796663,-0.976253298,-0.081531024,-1.479551451,0.3621869653,3.2710915634,3.5093467601,10.027485506,0.0,0.2102795246,0.0224796811,0.1093247588,8.0,0.0164877897,0.072795147,0.0083228437,0.2737327189,0.1002155689,0.033084222,0.0140694187,0.002010019,0.0007069028,0.0,-0.011444373,0.138704377,-0.040831334,0.049505127,-0.36237235,-0.060465023,-0.081402403,0.1324078395,0.4846010266,0.2830872831,0.1899595583,1.6398416887,0.1089018938,0.1237686743,-0.002546232,2.2491007194,0.0138608473,0.7418749955,0.4438518923,0.7307415617,5.0,-5.384955998,5.8023239221,13039.727512,-1.110250178,0.1116892296,0.0033806452,0.6698110853,0.2978128456,0.0555112237,-0.085336333,2.2739150204,0.0369100943,0.0729436957,0.0392961031,0.0293625157,0.0263921783,0.0,0.2479252498,0.0906361902,0.3780965681,17.554117636,0.654932739,-0.328983565,-0.466142141,0.5852050318,0.7718936006,0.00819352,0.53267595,-0.04132184,0.69245228,0.00841464,1.03141707,0.00864107,0.63886697,0.01955901,0.02745055,0.01123478,0.23845942,0.00514568,212546953.045777,0.3295241,0.00568432,0.33180219,0.00492565,0.00501581,3.605e-05,0.00952663,1.0,0.71691435,0.00342389,0.62341011,0.5357490755,1.4779177167,320,1.283505502,0.7059169482,0.166729882,1.5921035336
20120831,20120831,10104,11,3,0.00455584,2012,8,B,0.0001,0.0479132066,ORCL,68389X10,ORACLE CORP,0.53,0.53,0.01,0.53,30.200000763,147451.68493,0.0081089829,-0.036128409,0.044774638,0.0188552178,0.0102041203,0.0549668183,-0.089902024,-0.022939271,-0.159680725,0.6321761356,-0.082079798,0.0116797928,-0.001994841,0.0149539792,0.0989418615,0.0765020959,0.1541950113,-0.376811594,0.3149136857,0.5649597969,-0.055658627,-0.001398583,,0.046664246,-0.004141956,0.0047067683,-0.008848724,0.0217318218,0.0015196138,0.020212208,0.0003361977,0.0463280483,0.0053253722,0.0794233536,0.3752028123,0.3952878525,0.3347319159,0.3715625219,0.2271359597,0.4902653616,-0.059332177,-0.040437864,-0.018894313,-0.050093463,-0.382522078,-0.003765415,-0.028753337,0.4182455,0.272737053,0.5207460553,1.3066676089,0.1207950243,0.399967725,0.2912938106,0.0281690141,8.0,0.0124878078,0.0079736269,0.0188978152,1.5577889447,0.031496063,0.0595658397,0.0342477026,-0.001276459,0.0027946146,0.153335754,0.6816043736,0.1541726628,0.0142757658,0.0054922591,-1.452558633,-0.184331691,-0.058943518,0.3128011113,0.4343983685,0.4309248789,0.3678509148,1.320702403,0.1810492059,0.284638453,0.0340329791,1.7344482541,0.1931143299,0.5045886449,0.5714299528,0.5669538616,7.0,-5.459372456,4.9477493028,95595.821338,-32.8858479,0.2207235598,0.0160502566,0.5043075638,0.290759648,0.1002158775,-0.101490871,0.2507940145,0.0660419717,0.091304484,0.0878525058,0.0344587449,0.0286195441,0.0302946691,0.2136139191,0.1260428549,0.2066971656,16.799975487,1.1085499561,-0.083231666,0.0185976218,0.6664902916,0.762173024,0.00553779,0.53011218,-0.21003166,1.4252128,0.0051296,0.900623,0.00513128,0.77183863,0.02205258,0.02637058,0.01508638,0.30599935,0.00481442,838158675.624188,0.36738444,0.00591408,0.36931357,0.00468949,0.00458796,1.352e-05,0.01317996,0.89640849,1.10154327,0.00466591,0.72395049,1.0312287926,1.0108723187,331,1.2675354352,1.6051786307,-0.113011741,0.876881373
20120831,20120831,86288,11,3,0.00458085,2012,8,B,0.0001,-0.015609497,CSGP,22160N10,COSTAR GRP INC,0.04,0.04,0.0,0.047,82.529998779,2327.8411456,0.0,0.1145532857,-0.10845369,0.016379334,0.1140073788,0.4328568845,0.3196814317,0.3818924224,0.135636568,0.152156834,-0.128999293,0.0479251872,0.0279529346,0.0053973594,0.5277059858,0.1298351279,-0.361290659,,,0.2326576342,2.4968607306,0.0,-0.005972492,-0.00177318,0.0034558921,-0.009176079,0.0126319708,0.011794492,-0.00379321,0.015587702,0.0,-0.00177318,-0.002157025,0.3583930748,0.1481002803,0.2342174679,0.1037349225,0.0770310707,0.0228826842,0.334856578,0.3249171891,0.3249171891,0.0,-0.011791907,-0.59805978,-0.013565087,-0.68799161,0.2276974958,0.2706193595,0.4073471173,2.2610124519,0.075873733,0.7126078028,0.0207452445,0.0861178092,4.0,0.043111363,-0.064483405,0.0196394398,-0.770770584,0.1511456272,0.0077854658,0.0066559884,-0.004048916,-0.003652258,0.0659979761,,0.2101230061,0.0183729353,-0.006829808,2.2484034877,0.7029007792,-0.597437824,0.1404618948,0.3578154277,0.1318881967,0.158476462,1.5812139486,0.0315088446,0.0919430153,-0.048089717,1.1605597678,0.0616445191,0.780898967,0.4711256546,1.2140034434,5.0,-3.727781256,10.486231156,147.45797394,-19.72651304,0.5231647143,0.0204535759,0.3323899491,0.2864048525,0.0,-0.236863671,0.1120132276,0.0065537118,0.0104732232,0.0052095479,0.0010490407,-0.107999208,0.0084988617,0.0649178651,0.0289097395,0.3833049545,18.115416345,1.200950709,0.1367786042,1.5064712782,0.3937798849,0.6473788991,0.0138208,0.1426214,0.14382803,2.00997981,0.01443797,0.12598352,0.01454245,-0.07733186,0.02897402,0.04657669,0.02043159,0.42742084,0.00431415,13858642.1758948,0.53199035,0.00733575,0.52074185,0.00381635,0.00435816,0.00100771,0.01519058,0.96639341,1.02318989,0.00554068,0.64831354,0.9748642426,1.2581509875,199,0.1459071765,-0.160284213,-0.936458791,1.4773443366
20120831,20120831,87055,11,3,0.00226159,2012,8,B,0.0001,0.020330468,COST,22160K10,COSTCO WHOLESALE,1.3,1.3,0.03,1.39,96.180000305,41582.942232,0.0103816073,-0.01248935,0.0243918101,0.0124210557,0.0807712364,0.1616407774,0.1511960755,0.2284974958,0.0710511373,0.3692535374,0.0067731747,0.0201047531,0.0346218142,0.0061491549,0.0698009022,0.1387117619,0.2690541781,0.131712094,-0.03838043,0.2802460108,-0.07298779,0.0293337211,-0.002017862,-0.022827233,0.0296608629,0.0277707099,0.001890153,0.0208280324,0.0073061684,0.013521864,0.0049071281,-0.027734361,0.0043255425,0.0235905638,0.0270032978,0.4529824434,0.1775653375,0.2680673643,0.1239372139,0.2707751772,-0.024717386,-0.024681037,-3.6349e-05,-0.053796663,-0.976253298,-0.081531024,-1.479551451,0.3621869653,3.2710915634,3.5093467601,10.027485506,0.0,0.2102795246,0.0224796811,0.1093247588,8.0,0.0164877897,0.072795147,0.0083228437,0.2737327189,0.1002155689,0.033084222,0.0140694187,0.002010019,0.0007069028,0.0,-0.011444373,0.138704377,-0.040831334,0.049505127,-0.36237235,-0.060465023,-0.081402403,0.1324078395,0.4846010266,0.2830872831,0.1899595583,1.6398416887,0.1089018938,0.1237686743,-0.002546232,2.2491007194,0.0138608473,0.7418749955,0.4438518923,0.7307415617,5.0,-5.384955998,5.8023239221,13039.727512,-1.110250178,0.1116892296,0.0033806452,0.6615933968,0.2941590793,0.054830175,-0.08428937,2.2460171163,0.0364572567,0.0720487738,0.0388139923,0.0290022768,0.0260683815,0.0,0.244603554,0.089421849,0.3883245485,17.575946239,0.6623117052,-0.03458972,0.204200016,0.5859901816,0.8027739534,0.00539125,0.44469872,0.23534297,0.60859377,0.00448442,-0.77897376,0.00420004,-0.59806669,0.01219613,0.02304004,0.00797728,1.16927593,0.00524744,204279297.281055,0.33416727,0.00534301,0.34302432,0.00515393,0.00501585,3.571e-05,0.00942234,0.99042323,0.71269313,0.00336456,0.62323127,0.5322706133,0.9324423675,321,1.2887582972,0.7378681391,0.1193785994,1.5810012401
20120928,20120930,10104,11,3,0.00273838,2012,9,B,0.0001,-0.006103176,ORCL,68389X10,ORACLE CORP,0.61,0.61,0.01,0.64,31.649999619,152901.14816,0.0078199752,-0.043555732,0.052510198,0.0480132066,0.1431810162,0.0364640814,-0.030741719,0.0844988703,0.0089690162,0.4125111795,0.0238689017,0.0138747296,0.0438162629,0.0075450325,0.0989418615,0.0765020959,0.1541950113,-0.376811594,0.3149136857,0.5649597969,-0.055658627,-0.001398583,,0.046664246,-0.004141956,0.0047067683,-0.008848724,0.0217318218,0.0015196138,0.020212208,0.0003361977,0.0463280483,0.0053253722,0.0794233536,0.3752028123,0.3952878525,0.3347319159,0.3715625219,0.2271359597,0.4902653616,-0.059332177,-0.040437864,-0.018894313,-0.050093463,-0.382522078,-0.003765415,-0.028753337,0.4182455,0.272737053,0.5207460553,1.3066676089,0.1207950243,0.399967725,0.2912938106,0.0281690141,8.0,0.0124878078,0.0079736269,0.0188978152,1.5577889447,0.031496063,0.0595658397,0.0342477026,-0.001276459,0.0027946146,0.153335754,0.6816043736,0.1541726628,0.0142757658,0.0054922591,-1.452558633,-0.184331691,-0.058943518,0.3128011113,0.4343983685,0.4309248789,0.3678509148,1.320702403,0.1810492059,0.284638453,0.0340329791,1.7344482541,0.1931143299,0.5045886449,0.5714299528,0.5669538616,7.0,-5.459372456,4.9477493028,95595.821338,-32.8858479,0.2207235598,0.0160502566,0.4863338235,0.280396848,0.0966441402,-0.097873693,0.241855607,0.0636882072,0.0880503525,0.0847214044,0.0332306203,0.0275995311,0.0292149539,0.2051746433,0.1210632617,0.2224221566,16.890265459,1.1085663107,-0.076681028,0.150056297,0.6758695965,0.774756086,0.00574187,-0.17775263,0.03937714,1.4187482,0.00571352,-0.07332216,0.00545928,-0.13221452,0.01699426,0.02673794,0.01046093,0.52542272,0.00558428,788554633.934001,0.40710957,0.00553164,0.4192106,0.00479372,0.00469074,1.448e-05,0.01282707,0.93944793,1.00698077,0.00455584,0.72588042,1.1084697417,0.8945279681,332,1.2630261094,1.6001854304,-0.12560776,0.8928145298
